2019/12/28 13:54:03 [error] 6#6: *5 open() "/WWW/static//assets/img/product07.jpg" failed (2: No such file or directory), client: 172.18.0.1, server: hello_django.local, request: "GET /static/assets/img/product07.jpg HTTP/1.1", host: "localhost:8080", referrer: "http://localhost:8080/"
2019/12/28 13:54:03 [error] 6#6: *5 open() "/WWW/static//assets/img/product06.jpg" failed (2: No such file or directory), client: 172.18.0.1, server: hello_django.local, request: "GET /static/assets/img/product06.jpg HTTP/1.1", host: "localhost:8080", referrer: "http://localhost:8080/"
2019/12/28 13:54:03 [error] 6#6: *5 open() "/WWW/static//assets/img/product08.jpg" failed (2: No such file or directory), client: 172.18.0.1, server: hello_django.local, request: "GET /static/assets/img/product08.jpg HTTP/1.1", host: "localhost:8080", referrer: "http://localhost:8080/"
2019/12/28 13:54:03 [error] 6#6: *5 open() "/WWW/static//assets/img/product05.jpg" failed (2: No such file or directory), client: 172.18.0.1, server: hello_django.local, request: "GET /static/assets/img/product05.jpg HTTP/1.1", host: "localhost:8080", referrer: "http://localhost:8080/"
2019/12/28 13:54:03 [error] 6#6: *5 open() "/WWW/static//assets/img/product04.jpg" failed (2: No such file or directory), client: 172.18.0.1, server: hello_django.local, request: "GET /static/assets/img/product04.jpg HTTP/1.1", host: "localhost:8080", referrer: "http://localhost:8080/"
2019/12/28 13:54:03 [error] 6#6: *2 open() "/WWW/static//assets/img/product03.jpg" failed (2: No such file or directory), client: 172.18.0.1, server: hello_django.local, request: "GET /static/assets/img/product03.jpg HTTP/1.1", host: "localhost:8080", referrer: "http://localhost:8080/"
2019/12/28 13:54:03 [error] 6#6: *2 open() "/WWW/static//assets/img/banner13.jpg" failed (2: No such file or directory), client: 172.18.0.1, server: hello_django.local, request: "GET /static/assets/img/banner13.jpg HTTP/1.1", host: "localhost:8080", referrer: "http://localhost:8080/"
2019/12/28 13:54:03 [error] 6#6: *2 open() "/WWW/static//assets/img/product02.jpg" failed (2: No such file or directory), client: 172.18.0.1, server: hello_django.local, request: "GET /static/assets/img/product02.jpg HTTP/1.1", host: "localhost:8080", referrer: "http://localhost:8080/"
2019/12/28 13:54:03 [error] 6#6: *5 open() "/WWW/static//assets/img/banner15.jpg" failed (2: No such file or directory), client: 172.18.0.1, server: hello_django.local, request: "GET /static/assets/img/banner15.jpg HTTP/1.1", host: "localhost:8080", referrer: "http://localhost:8080/"
2019/12/28 13:54:06 [error] 6#6: *2 open() "/WWW/static//assets/img/thumb-product01.jpg" failed (2: No such file or directory), client: 172.18.0.1, server: hello_django.local, request: "GET /static/assets/img/thumb-product01.jpg HTTP/1.1", host: "localhost:8080", referrer: "http://localhost:8080/"
2019/12/28 13:54:06 [error] 6#6: *5 open() "/WWW/static//assets/img/logo.png" failed (2: No such file or directory), client: 172.18.0.1, server: hello_django.local, request: "GET /static/assets/img/logo.png HTTP/1.1", host: "localhost:8080", referrer: "http://localhost:8080/"
2019/12/28 13:54:06 [error] 6#6: *6 open() "/WWW/static//assets/img/banner05.jpg" failed (2: No such file or directory), client: 172.18.0.1, server: hello_django.local, request: "GET /static/assets/img/banner05.jpg HTTP/1.1", host: "localhost:8080", referrer: "http://localhost:8080/"
